Chr	Start	End	MedianPoint	Midpoint	Width	Feature_name	Name	Type	Direction	WatsonHpM	CrickHpM	TotalHpM	DCHpM	DCHpMpercent
7	229767	230165	229929	229966	399	YGL145W	TIP20	divergent	-,+	107.48	117.88	225.36	3.29	1.46
7	234535	234736	234632	234635.5	202	YGL143C	MRF1	directional	-,-	84.95	48.15	133.1	2.57	1.93
7	235989	236142	236081	236065.5	154	YGL143C	MRF1	directional	-,-	32	27.47	59.47	0.16	0.27
7	238142	238308	238223	238225	167	YGL142C	GPI10	divergent	-,+	27.95	31.03	58.98	0.78	1.32
7	245164	245409	245270	245286.5	246	YGL140C	null	divergent	-,+	94.06	125.06	219.11	3.12	1.42
7	249573	249836	249675	249704.5	264	YGL138C	null	divergent	-,+	272.63	147.47	420.1	3.8	0.9
7	253936	254530	254384	254233	595	YGL136C	MRM2	divergent	-,+	108.03	132.65	240.68	7.81	3.24
7	255307	255549	255417	255428	243	YGL135W	RPL1B	directional	+,+	119.54	148.36	267.9	4.99	1.86
7	257261	257508	257385	257384.5	248	YGL133W	ITC1	directional	+,+	195.25	139.98	335.23	11.47	3.42
7	265967	266059	266020	266013	93	YGL131C	SNT2	divergent	-,+	21.35	15.8	37.15	0	0
7	269151	269347	269251	269249	197	YGL128C	CWC23	directional	-,-	99.22	46.51	145.74	1.41	0.96
7	270820	270979	270900	270899.5	160	YGL126W	SCS3	divergent	-,+	50.26	44.97	95.24	1.56	1.64
7	271290	272356	272140	271823	1067	YGL126W	SCS3	NA	NA	1060.19	765.67	1825.87	139.1	7.62
7	272919	273039	272964	272979	121	YGL125W	MET13	NA	NA	13.19	10.13	23.33	0	0
7	277095	277383	277261	277239	289	YGL123W	RPS2	divergent	-,+	140.53	75.85	216.38	4.34	2
7	280642	280777	280719	280709.5	136	YGL121C	GPG1	directional	-,-	26.06	21.51	47.57	0.06	0.12
7	284063	284168	284119	284115.5	106	YGL120C	PRP43	divergent	-,+	8.53	12.7	21.24	0	0
7	287163	287340	287254	287251.5	178	tW(CCA)G1	null	directional	+,+	31.96	41.07	73.03	1.94	2.66
7	288178	288403	288293	288290.5	226	ARS715	null	directional	+,+	92.32	131.69	224.01	4.98	2.23
7	289411	289533	289465	289472	123	YGL117W	null	directional	+,+	28.93	19.52	48.45	0.42	0.87
7	291698	291832	291758	291765	135	YGL116W	CDC20	directional	+,+	14.29	19.86	34.14	1.02	3
7	293020	293218	293120	293119	199	YGL115W	SNF4	directional	+,+	86.66	60.93	147.59	1.89	1.28
7	295688	295863	295788	295775.5	176	YGL114W	null	directional	+,+	58.33	64.59	122.92	2.71	2.21
7	299762	299932	299848	299847	171	YGL112C	TAF6	divergent	-,+	57.49	41.82	99.31	0.8	0.81
7	303456	303613	303537	303534.5	158	YGL108C	null	directional	-,-	41.89	34.33	76.22	0.86	1.13
7	304126	304282	304212	304204	157	YGL107C	RMD9	directional	-,-	33.58	31.92	65.5	0.8	1.23
7	306304	306557	306451	306430.5	254	YGL106W	MLC1	divergent	-,+	147.78	208.11	355.89	4.84	1.36
7	307138	307414	307292	307276	277	YGL105W	ARC1	directional	+,+	162.09	101.67	263.76	5.29	2.01
7	310252	310376	310313	310314	125	YGL104C	VPS73	divergent	-,+	17.52	21.16	38.68	0	0
7	310589	310798	310671	310693.5	210	YGL103W	RPL28	divergent	-,+	34.27	67.21	101.48	1.81	1.79
7	313056	313129	313081	313092.5	74	YGL103W	RPL28	directional	+,+	13.24	8.53	21.77	0.13	0.58
7	320934	321119	321032	321026.5	186	YGLCtau3	null	directional	+,+	40.13	40.51	80.65	1.51	1.87
7	321502	321681	321582	321591.5	180	YGL097W	SRM1	directional	+,+	25.27	40.17	65.44	0.43	0.65
7	324711	325036	324873	324873.5	326	YGL096W	TOS8	directional	+,+	33.32	32.01	65.33	0.8	1.23
7	326374	326586	326469	326480	213	YGL096W	TOS8	convergent	+,-	37.38	72.79	110.16	2.06	1.87
7	330684	330900	330811	330792	217	YGL095C	VPS45	directional	-,-	53.23	115.16	168.39	1.02	0.61
7	334628	334871	334754	334749.5	244	YGL093W	SPC105	divergent	-,+	100.95	123.32	224.28	1.89	0.84
7	337612	337772	337675	337692	161	YGL093W	SPC105	directional	+,+	42.1	39.49	81.59	0.63	0.77
7	343108	343309	343207	343208.5	202	YGL090W	LIF1	divergent	-,+	60.16	67.16	127.33	1.19	0.94
7	345736	345969	345855	345852.5	234	snR10	SNR10	directional	-,-	91.69	108.39	200.08	12.58	6.29
7	346937	347174	347038	347055.5	238	YGL086W	MAD1	divergent	-,+	94.54	64.74	159.28	1.13	0.71
7	352348	352985	352856	352666.5	638	YGL084C	GUP1	divergent	-,+	187.71	185.45	373.16	4.96	1.33
7	355548	355773	355664	355660.5	226	YGL082W	null	directional	+,+	112.38	85.88	198.26	1.99	1.01
7	357083	357316	357214	357199.5	234	YGL081W	null	directional	+,+	78.95	65.66	144.61	0.66	0.46
7	357683	357789	357733	357736	107	YGL081W	null	NA	NA	11.19	18.38	29.57	0.06	0.2
7	358343	358549	358434	358446	207	YGL081W	null	directional	+,+	48.69	42.97	91.66	1.19	1.3
7	359308	359344	359322	359326	37	YGL080W	MPC1	directional	+,+	9.51	5.16	14.67	0	0
7	364098	364299	364169	364198.5	202	YGL076C	RPL7A	directional	-,-	54.93	31.12	86.05	0.4	0.46
7	368271	368683	368372	368477	413	YGL073W	HSF1	divergent	-,+	118.8	92.7	211.5	4.86	2.3
7	371060	371505	371320	371282.5	446	YGL073W	HSF1	directional	+,+	199.63	164.5	364.13	9.53	2.62
7	374884	375073	374996	374978.5	190	YGL068W	MNP1	divergent	-,+	33.06	80.66	113.72	0.7	0.61
7	377234	377410	377321	377322	177	YGL067W	NPY1	directional	+,+	53.79	32.41	86.2	0.8	0.93
7	381348	381442	381386	381395	95	YGL065C	ALG2	directional	-,-	14.17	21.46	35.63	0.06	0.16
7	382012	382074	382051	382043	63	YGL064C	MRH4	NA	NA	8.24	7.31	15.55	0	0
7	383277	383442	383354	383359.5	166	YGL064C	MRH4	divergent	-,+	103.93	43.17	147.1	2.02	1.38
7	383750	384296	383912	384023	547	YGL063W	PUS2	NA	NA	125.3	117.94	243.24	4.54	1.86
7	384574	385063	384891	384818.5	490	YGL063W	PUS2	directional	+,+	111.89	89.93	201.82	5.36	2.66
7	392013	392143	392070	392078	131	YGL060W	YBP2	directional	+,+	23.57	25.38	48.95	0.17	0.35
7	393675	393920	393774	393797.5	246	YGL059W	PKP2	directional	+,+	198.52	123.7	322.22	7.02	2.18
7	397716	398443	398222	398079.5	728	YGL056C	SDS23	divergent	-,+	710.73	869.21	1579.94	66.45	4.21
7	405534	405671	405596	405602.5	138	tR(UCU)G1	null	directional	+,+	35.56	43.74	79.3	1.68	2.12
7	411337	411477	411418	411407	141	YGL048C	RPT6	divergent	-,+	26.03	32.52	58.55	0.35	0.6
7	413233	413624	413489	413428.5	392	YGLWdelta10	null	directional	+,+	143.98	232.48	376.46	23.85	6.33
7	417306	417470	417395	417388	165	YGL043W	DST1	divergent	-,+	56.31	38.72	95.03	0.24	0.25
7	420726	420932	420843	420829	207	ARS718	null	divergent	-,+	119.79	83.18	202.97	13.03	6.42
7	423255	423393	423326	423324	139	tL(CAA)G2	SUP54	divergent	-,+	26.77	36.11	62.88	1.47	2.33
7	426978	427167	427066	427072.5	190	YGL037C	PNC1	directional	-,-	32.91	31.49	64.4	0.34	0.52
7	428076	428534	428219	428305	459	YGL036W	null	divergent	-,+	207.18	540.86	748.04	18.73	2.5
7	433167	433786	433315	433476.5	620	YGL035C	MIG1	divergent	-,+	363.15	383.89	747.04	30.87	4.13
7	438798	438889	438828	438843.5	92	YGL031C	RPL24A	divergent	-,+	11.12	21.44	32.56	0.22	0.68
7	439871	439950	439908	439910.5	80	YGL030W	RPL30	directional	+,+	9.49	14.74	24.23	0.13	0.54
7	443341	443613	443490	443477	273	YGL027C	CWH41	directional	-,-	206.15	274.94	481.09	13.47	2.8
7	446176	446333	446254	446254.5	158	YGL027C	CWH41	directional	-,-	28.42	28.95	57.38	0.4	0.7
7	448552	448786	448650	448669	235	YGL025C	PGD1	directional	-,-	136.11	111.39	247.5	7.69	3.11
7	449944	450166	450061	450055	223	YGL025C	PGD1	directional	-,-	151.96	125.89	277.86	9.13	3.29
7	452084	452372	452197	452228	289	YGL023C	PIB2	divergent	-,+	427.93	447.69	875.63	24.59	2.81
7	454590	454789	454712	454689.5	200	YGL021W	ALK1	directional	+,+	42.08	44.05	86.13	0.23	0.26
7	457901	458109	458014	458005	209	YGL020C	GET1	divergent	-,+	80.39	74.96	155.36	1.06	0.68
7	459654	459870	459769	459762	217	YGL017W	ATE1	divergent	-,+	103.87	82.33	186.2	2.88	1.55
7	461408	461632	461516	461520	225	YGL016W	KAP122	directional	+,+	81.85	98.2	180.04	4.27	2.37
7	464986	465116	465043	465051	131	YGL015C	null	NA	NA	22.71	18.47	41.18	0.63	1.53
7	465479	465739	465588	465609	261	YGL015C	null	divergent	-,+	135.97	168.72	304.69	12.71	4.17
7	472451	472811	472688	472631	361	YGL012W	ERG4	divergent	-,+	170.93	154.27	325.2	5.53	1.7
7	475265	475458	475339	475361.5	194	YGL011C	SCL1	divergent	-,+	14.43	19.71	34.14	0.05	0.15
7	478758	479128	478941	478943	371	YGL009C	LEU1	directional	-,-	161.48	129.24	290.73	10.96	3.77
7	483036	484562	483773	483799	1527	YGL007C-A	null	divergent	-,+	463.38	403.81	867.19	32.32	3.73
7	485000	485384	485267	485192	385	ARS719	null	divergent	-,+	55.09	71.76	126.86	1.68	1.33
7	491966	492145	492052	492055.5	180	YGL004C	RPN14	directional	-,-	28.77	64.91	93.69	1.06	1.13
7	494262	494464	494368	494363	203	YGL002W	ERP6	divergent	-,+	40.71	59.01	99.73	0.7	0.7
7	499930	500105	500040	500017.5	176	YGR003W	CUL3	divergent	-,+	44.68	33.8	78.48	0.37	0.47
7	511118	511143	511134	511130.5	26	YGR009C	SEC9	divergent	-,+	6.27	7.46	13.73	0	0
7	516386	516540	516480	516463	155	YGR013W	SNU71	directional	+,+	15.62	13.6	29.22	0.57	1.95
7	523442	523575	523502	523508.5	134	YGR014W	MSB2	directional	+,+	18.62	14.79	33.41	0.1	0.31
7	524772	524865	524807	524818.5	94	YGR014W	MSB2	directional	+,+	8.2	15.82	24.02	0	0
7	527485	527556	527539	527520.5	72	YGR020C	VMA7	divergent	-,+	8.9	13.58	22.48	0	0
7	528614	528974	528778	528794	361	YGR021W	null	directional	+,+	68.04	42.53	110.57	3.3	2.98
7	532672	532807	532736	532739.5	136	YGR024C	THG1	directional	-,-	15.44	25.64	41.08	0.12	0.28
7	544995	545131	545071	545063	137	snR46	SNR46	convergent	+,-	16	35.47	51.47	0.21	0.41
7	546251	546350	546308	546300.5	100	YGR030C	POP6	divergent_overlapping	-,+	26.91	9.05	35.96	0.06	0.16
7	547208	548160	547628	547684	953	YGR031C-A	NAG1	divergent_overlapping	-,+	201.59	121.78	323.37	4.16	1.29
7	557657	557964	557787	557810.5	308	YGR035W-A	null	convergent	+,-	55.26	38.65	93.91	1.74	1.86
7	560129	560314	560233	560221.5	186	YGR037C	ACB1	divergent	-,+	25.05	13.97	39.02	0.18	0.45
7	576578	576829	576673	576703.5	252	YGR040W	KSS1	directional	+,+	108.76	118.72	227.48	6.08	2.67
7	581659	582005	581822	581832	347	ARS724	null	directional	-,-	49.07	45.26	94.33	0.72	0.76
7	584203	584712	584567	584457.5	510	YGR046W	TAM41	divergent	-,+	67.97	179.58	247.55	2.54	1.03
7	589502	589733	589632	589617.5	232	YGR047C	TFC4	divergent	-,+	58.12	47.27	105.39	0.38	0.36
7	591016	591167	591080	591091.5	152	YGR048W	UFD1	directional	+,+	20.29	20.29	40.58	0.06	0.14
7	592802	593134	592975	592968	333	YGR052W	FMP48	directional	+,+	93.85	81.73	175.58	4.01	2.28
7	596365	596448	596408	596406.5	84	YGR054W	null	divergent	-,+	7.43	19.39	26.82	0.05	0.19
7	598836	599227	599028	599031.5	392	YGR055W	MUP1	directional	+,+	223.13	150.08	373.22	7.74	2.07
7	601484	601619	601554	601551.5	136	YGR056W	RSC1	directional	+,+	47.4	19.34	66.74	0.11	0.16
7	605611	606073	605716	605842	463	YGR057C	LST7	divergent	-,+	48.85	62.08	110.92	0.33	0.3
7	609174	610477	610136	609825.5	1304	YGR060W	ERG25	directional	+,+	1140.49	1438.38	2578.88	137.93	5.35
7	616119	616348	616232	616233.5	230	YGR062C	COX18	directional	-,-	169.01	79.61	248.62	1.5	0.6
7	617296	617468	617378	617382	173	YGR062C	COX18	directional	-,-	74.92	47.38	122.3	0.63	0.51
7	617871	617997	617929	617934	127	YGR065C	VHT1	directional	-,-	30.49	20.66	51.15	0.11	0.22
7	619966	620229	620125	620097.5	264	YGR065C	VHT1	directional	-,-	78.26	89.97	168.23	1.71	1.02
7	624977	626235	625793	625606	1259	YGR068C	ART5	NA	NA	432.23	434.88	867.11	35.68	4.12
7	627115	627679	627513	627397	565	YGR068C	ART5	divergent	-,+	224.26	367.54	591.81	11.01	1.86
7	634156	634238	634201	634197	83	YGR071C	ENV11	divergent	-,+	13.83	15.34	29.17	0.05	0.18
7	635529	635689	635624	635609	161	YGR074W	SMD1	directional_overlapping	+,+	33.2	36.99	70.19	0.6	0.86
7	639576	639650	639623	639613	75	YGR077C	PEX8	directional	-,-	16.1	10.31	26.41	0.06	0.22
7	640406	640792	640583	640599	387	YGR079W	null	divergent	-,+	480.67	578.88	1059.56	19.17	1.81
7	641800	641951	641862	641875.5	152	YGR079W	null	directional	+,+	41.98	31.57	73.55	0.11	0.15
7	643790	644004	643891	643897	215	YGR081C	SLX9	divergent	-,+	90.96	81.34	172.31	0.59	0.34
7	650790	651587	651036	651188.5	798	YGR087C	PDC6	directional	-,-	240.76	176.02	416.78	7.49	1.8
7	654047	654167	654108	654107	121	YGR088W	CTT1	divergent	-,+	23.81	26.59	50.4	0.72	1.43
7	656514	656587	656550	656550.5	74	YGR088W	CTT1	directional	+,+	4.98	17.47	22.45	0	0
7	661812	661946	661867	661879	135	tT(UGU)G1	null	directional	+,+	23.77	28.39	52.17	0.99	1.89
7	667819	668057	667944	667938	239	YGR091W	PRP31	directional	+,+	62.34	64.6	126.94	0.86	0.68
7	670163	670286	670245	670224.5	124	YGR092W	DBF2	directional	+,+	24.8	11.59	36.39	0.11	0.31
7	671934	672173	672018	672053.5	240	YGR094W	VAS1	directional	+,+	87.59	58.7	146.3	0.81	0.55
7	676449	676553	676501	676501	105	YGR095C	RRP46	divergent	-,+	22.51	23.52	46.03	0.29	0.62
7	677084	677310	677199	677197	227	YGR096W	TPC1	NA	NA	80.18	123.9	204.08	4.75	2.33
7	677525	678572	677746	678048.5	1048	YGR097W	ASK10	directional	+,+	467.91	582.68	1050.59	52.19	4.97
7	687711	687813	687753	687762	103	YGR098C	ESP1	divergent	-,+	20.34	17.79	38.13	0	0
7	690030	690088	690055	690059	59	YGR099W	TEL2	directional	+,+	8.95	6.25	15.2	0.06	0.38
7	693174	693292	693239	693233	119	YGR100W	MDR1	directional	+,+	25.3	11.5	36.8	0.18	0.49
7	695138	695360	695269	695249	223	YGR102C	null	divergent	-,+	119.41	67.84	187.25	0.65	0.35
7	699843	700096	699973	699969.5	254	YGR106C	VOA1	divergent	-,+	326.5	170.64	497.14	6.48	1.3
7	700794	700848	700827	700821	55	tL(GAG)G	null	divergent	-,+	2.66	10.65	13.31	0	0
7	702674	703143	702969	702908.5	470	YGR108W	CLB1	divergent	-,+	96.44	149.06	245.5	5.32	2.17
7	706838	707029	706924	706933.5	192	tC(GCA)G	null	divergent_overlapping	-,+	34.52	54.12	88.64	2.4	2.71
7	712571	712714	712631	712642.5	144	YGRWsigma5	null	directional_overlapping	+,+	30.12	20.65	50.77	1.35	2.65
7	713464	713628	713540	713546	165	YGR110W	CLD1	directional_overlapping	+,+	28.79	23.73	52.52	0.31	0.59
7	718656	718797	718722	718726.5	142	YGR113W	DAM1	directional	+,+	14	29.57	43.57	0.27	0.62
7	729799	729961	729897	729880	163	YGR120C	COG2	directional	-,-	41.69	42.47	84.16	0.6	0.71
7	730987	731054	731022	731020.5	68	tN(GUU)G	null	directional	-,-	22.03	6.95	28.98	0	0
7	733038	733854	733381	733446	817	YGR122W	null	NA	NA	481.71	558.83	1040.54	52.04	5
7	738308	738429	738369	738368.5	122	YGR123C	PPT1	divergent	-,+	25.29	24.79	50.08	0.42	0.83
7	738988	739374	739228	739181	387	YGR124W	ASN2	divergent	-,+	89.22	109.94	199.16	1.47	0.74
7	739618	739826	739705	739722	209	YGR124W	ASN2	divergent	-,+	92.47	122.12	214.6	2.8	1.31
7	746507	746752	746631	746629.5	246	YGR126W	null	directional	+,+	118.26	80.9	199.15	2.71	1.36
7	750183	750326	750230	750254.5	144	YGR128C	UTP8	divergent	-,+	27.86	26.63	54.49	0.14	0.26
7	754079	754498	754238	754288.5	420	YGR131W	null	divergent	-,+	45.77	52.37	98.14	1.6	1.63
7	756543	756637	756589	756590	95	YGR132C	PHB1	divergent	-,+	8.91	22.63	31.53	0	0
7	761183	761306	761251	761244.5	124	YGR134W	CAF130	directional	+,+	23.96	24.8	48.76	0.18	0.38
7	762215	762378	762306	762296.5	164	YGR136W	LSB1	directional	+,+	30.81	35.85	66.66	0.1	0.15
7	765921	766899	766202	766410	979	YGR138C	TPO2	divergent	-,+	671.93	604.34	1276.27	60.89	4.77
7	767255	767403	767310	767329	149	YGR140W	CBF2	divergent	-,+	20.24	18.52	38.75	0.14	0.37
7	772063	772213	772145	772138	151	YGR141W	VPS62	directional	+,+	22.15	31.89	54.03	0.4	0.74
7	774494	774843	774608	774668.5	350	tA(AGC)G	null	directional	+,+	58.21	47.51	105.71	0.77	0.73
7	785349	785830	785649	785589.5	482	YGR146C-A	null	directional	-,-	232.92	211.69	444.61	11.19	2.52
7	787074	787192	787141	787133	119	YGR148C	RPL24B	directional	-,-	13.34	15.08	28.42	0	0
7	788423	788904	788746	788663.5	482	YGR149W	null	divergent	-,+	91.34	108.43	199.77	3.21	1.61
7	793074	793267	793175	793170.5	194	YGRWdelta26	null	directional	-,-	74.27	137.61	211.88	0.84	0.4
7	794316	794470	794398	794393	155	tA(UGC)G	null	directional	-,-	9.3	100.66	109.96	0.26	0.23
7	795665	795852	795768	795758.5	188	YGR152C	RSR1	divergent	-,+	101.29	84.12	185.41	2.29	1.24
7	798075	798486	798317	798280.5	412	YGR155W	CYS4	divergent	-,+	165.58	213.41	378.99	7.68	2.03
7	800159	800385	800238	800272	227	YGR155W	CYS4	directional	+,+	72.78	99.32	172.11	1.21	0.7
7	801893	802214	802053	802053.5	322	YGR156W	PTI1	directional	+,+	470.23	529.69	999.92	48.89	4.89
7	807957	808001	807977	807979	45	YGR159C	NSR1	directional	-,-	8.96	5.02	13.98	0	0
7	809579	810049	809780	809814	471	YGR161C	RTS3	divergent	-,+	166.19	144.56	310.75	6.11	1.97
7	810899	811009	810957	810954	111	YGR161C	RTS3	divergent	-,+	14.81	16.71	31.52	0.37	1.19
7	823731	823875	823801	823803	145	YGR162W	TIF4631	divergent_overlapping	-,+	34.8	43.98	78.78	2.13	2.71
7	832201	832354	832254	832277.5	154	YGR166W	KRE11	directional	+,+	28.91	28.63	57.55	0.06	0.11
7	834569	834677	834624	834623	109	YGR167W	CLC1	convergent	+,-	25.71	13.66	39.37	0.12	0.31
7	836775	836992	836891	836883.5	218	YGR170W	PSD2	divergent	-,+	82.23	56.49	138.72	5.16	3.72
7	840469	840608	840552	840538.5	140	YGR170W	PSD2	null	null	24.84	13.31	38.14	0.18	0.46
7	843622	843786	843683	843704	165	YGR172C	YIP1	divergent	-,+	28.62	34.04	62.66	0.12	0.19
7	848473	849073	848753	848773	601	YGR177C	ATF2	directional	-,-	896.28	896.23	1792.51	89.54	4.99
7	849384	849525	849436	849454.5	142	YGR177C	ATF2	NA	NA	12	21.69	33.69	0	0
7	853533	853582	853554	853557.5	50	YGR178C	PBP1	directional	-,-	8.59	12.69	21.28	0	0
7	856460	857028	856767	856744	569	tL(CAA)G3	null	divergent	-,+	98.37	90.43	188.8	1.6	0.85
7	859733	859772	859752	859752.5	40	YGR183C	QCR9	directional	-,-	12.04	3.84	15.88	0	0
7	866159	866335	866255	866247	177	YGR185C	TYS1	directional	-,-	39.48	49.51	88.98	1.02	1.14
7	867551	867689	867618	867620	139	YGR185C	TYS1	divergent	-,+	28.35	28.81	57.16	0.43	0.75
7	875185	875325	875251	875255	141	YGR188C	BUB1	directional	-,-	19.16	38.65	57.82	0.71	1.24
7	878538	878708	878634	878623	171	tW(CCA)G2	null	divergent	-,+	30.71	56	86.7	1.28	1.48
7	879474	879624	879558	879549	151	tW(CCA)G2	null	divergent	-,+	33.01	40.9	73.91	0.05	0.07
7	879972	880138	880053	880055	167	YGR191W	HIP1	divergent	-,+	34.11	76.95	111.06	2.02	1.82
7	882281	882398	882339	882339.5	118	YGR191W	HIP1	convergent	+,-	18.71	20.76	39.47	0	0
7	887921	888133	888027	888027	213	YGR194C	XKS1	divergent	-,+	77.45	42.72	120.17	2.46	2.05
7	888349	888644	888532	888496.5	296	ARS737	null	divergent	-,+	40.86	34.63	75.49	1.03	1.37
7	892358	892417	892390	892387.5	60	YGR197C	SNG1	directional	-,-	7.09	11.74	18.83	0	0
7	894326	894637	894466	894481.5	312	YGR198W	YPP1	divergent	-,+	178.11	306.17	484.28	14.73	3.04
7	902357	902513	902434	902435	157	YGR201C	null	directional	-,-	28.63	45.65	74.27	0.33	0.45
7	904875	905879	905146	905377	1005	YGR204W	ADE3	NA	NA	641.97	761.03	1402.99	70.65	5.04
7	908830	909102	908947	908966	273	YGR204C-A	null	convergent	+,-	138.5	99.35	237.86	2.43	1.02
7	910271	910412	910351	910341.5	142	YGR206W	MVB12	directional	+,+	31.25	28.1	59.35	0.28	0.47
7	911649	911817	911730	911733	169	YGR207C	null	divergent	-,+	63.78	53.12	116.9	2.32	1.98
7	913269	913512	913411	913390.5	244	YGR210C	null	directional	-,-	53.22	92.95	146.18	0.71	0.49
7	913803	914033	913926	913918	231	YGR210C	null	NA	NA	81.41	79.33	160.74	2.35	1.46
7	914830	915179	914998	915004.5	350	YGR211W	ZPR1	divergent	-,+	146.76	197.86	344.62	8.27	2.4
7	916848	917033	916946	916940.5	186	YGR212W	SLI1	directional	+,+	68.17	62.61	130.78	2.25	1.72
7	919747	920095	919981	919921	349	YGR214W	RPS0A	divergent	-,+	65.32	64.75	130.07	1.05	0.81
7	921919	922053	921983	921986	135	YGR214W	RPS0A	directional	+,+	38.85	18.16	57.01	0.14	0.24
7	924513	924671	924595	924592	159	YGR217W	CCH1	divergent	-,+	50.16	31.96	82.12	0.33	0.4
7	932037	932227	932132	932132	191	YGRWdelta32	null	directional	+,+	41.35	62.45	103.79	0.91	0.88
7	936908	937107	937026	937007.5	200	YGR221C	TOS2	directional	-,-	77.89	65.44	143.33	1.08	0.76
7	939172	939364	939267	939268	193	snR7-L	SNR7-L	divergent	-,+	57.19	79.77	136.96	2.22	1.62
7	939681	939860	939765	939770.5	180	snR7-S	SNR7-S	divergent	-,+	71.1	89.66	160.76	2.28	1.42
7	942473	942657	942566	942565	185	YGR224W	AZR1	divergent	-,+	48.6	60.18	108.78	1.06	0.98
7	944845	945027	944930	944936	183	YGR225W	AMA1	directional	+,+	49.42	54.76	104.18	1.12	1.08
7	947139	947297	947212	947218	159	YGR225W	AMA1	directional	+,+	45.55	59.08	104.63	0.54	0.52
7	951174	951541	951310	951357.5	368	YGR229C	SMI1	divergent	-,+	336.69	412.76	749.45	19.5	2.6
7	951827	951961	951894	951894	135	YGR230W	BNS1	NA	NA	41.14	32.8	73.94	0.31	0.42
7	953571	953779	953692	953675	209	YGR231C	PHB2	divergent	-,+	38.94	46.67	85.61	0.81	0.94
7	958522	958750	958628	958636	229	YGR233C	PHO81	divergent	-,+	140.36	117.03	257.38	8.07	3.14
7	959124	959740	959422	959432	617	YGR234W	YHB1	divergent	-,+	263.07	292.01	555.09	13.47	2.43
7	968708	969642	968978	969175	935	YGR239C	PEX21	directional	-,-	341.41	326.61	668.02	18.96	2.84
7	970149	970404	970300	970276.5	256	YGR239C	PEX21	directional	-,-	80.41	107	187.41	3.75	2
7	974151	974305	974225	974228	155	YGR240C-A	null	directional	-,-	53.36	52.56	105.92	1.59	1.5
7	974523	974613	974570	974568	91	YGR240C-A	null	directional	-,-	15.1	12.62	27.71	0.06	0.21
7	976814	977227	977137	977020.5	414	YGR243W	FMP43	divergent	-,+	79.54	89.07	168.61	1.67	0.99
7	979493	979609	979544	979551	117	YGR244C	LSC2	directional	-,-	17.3	24.17	41.47	0.23	0.56
7	982269	982335	982306	982302	67	YGR246C	BRF1	directional	-,-	10.19	6.04	16.22	0	0
7	984337	984416	984381	984376.5	80	YGR246C	BRF1	divergent	-,+	11.98	13.58	25.55	0	0
7	984621	984779	984696	984700	159	YGR246C	BRF1	divergent	-,+	26.91	29.49	56.41	0.28	0.49
7	985722	985839	985774	985780.5	118	YGR247W	CPD1	directional	+,+	31.64	20.4	52.04	0.19	0.37
7	986670	987096	986840	986883	427	YGR248W	SOL4	directional	+,+	51.49	77.24	128.73	1.67	1.3
7	987460	987831	987600	987645.5	372	YGR248W	SOL4	directional	+,+	96.57	91.62	188.19	4.9	2.6
7	989677	989889	989785	989783	213	YGR249W	MGA1	convergent	+,-	53.25	63.09	116.34	2.59	2.22
7	990281	990363	990318	990322	83	YGR250C	null	convergent	+,-	11.45	9.89	21.34	0.05	0.24
7	993764	994386	993961	994075	623	YGR250C	null	divergent	-,+	336.59	431.15	767.74	19.67	2.56
7	996671	996724	996684	996697.5	54	YGR252W	GCN5	directional	+,+	4.45	11.48	15.93	0	0
7	1000005	1000563	1000289	1000284	559	ARS734	null	divergent	-,+	104.88	123.75	228.64	4.78	2.09
