CHROM	HS_START	HS_END	LENGTH	HITS	FEATURE_NAME	NAME	midpoint	Type	Direction	IGR	IGR.Start	IGR.End
9	270674	271025	352	842	YIL046W	MET30	270849.5	directional	+,+	YIL046W_YIL045W	270572	271159
9	273855	274043	189	395	YIL044C	AGE2	273949	directional	-,-	YIL044C_YIL043C	273845	274070
9	274919	275125	207	427	YIL042C	PKP1	275022	directional	-,-	YIL043C_YIL042C	274925	275106
9	276296	276512	217	581	YIL042C	PKP1	276404	divergent	-,+	YIL042C_YIL041W	276291	276523
9	277525	277769	245	745	YIL040W	APQ12	277647	directional	+,+	YIL041W_YIL040W	277504	277721
9	278283	278348	66	50	YIL039W	TED1	278315.5	directional	+,+	YIL040W_YIL039W	278138	278424
9	282954	283097	144	101	YIL037C	PRM2	283025.5	directional	-,-	YIL038C_YIL037C	282651	283027
9	285241	285485	245	597	YIL036W	CST6	285363	divergent	-,+	YIL037C_YIL036W	284998	285664
9	289071	289216	146	162	YIL034C	CAP2	289143.5	directional	-,-	YIL035C_YIL034C	288907	289224
9	291819	292332	514	838	YIL033C	BCY1	292075.5	divergent	-,+	YIL033C_YIL031W	291668	292631
9	300114	300405	291	131	YILCdelta3	null	300259.5	directional	-,-	YIL030C_YIL029C	300008	300826
9	301369	301589	221	333	YIL029C	null	301479	directional	-,-	YIL029C_YIL027C	301255	303676
9	308009	308194	186	195	YIL026C	IRR1	308101.5	directional	-,-	YIL026C_YIL024C	307927	308599
9	309239	309361	123	99	YIL023C	YKE4	309300	directional	-,-	YIL024C_YIL023C	309169	309383
9	310485	310623	139	157	YIL023C	YKE4	310554	divergent	-,+	YIL023C_YIL022W	310424	311162
9	310857	311059	203	321	YIL022W	TIM44	310958	divergent	-,+	YIL023C_YIL022W	310424	311162
9	312664	312778	115	71	YIL021W	RPB3	312721	directional	+,+	YIL022W_YIL021W	312458	312902
9	321290	321405	116	112	YIL016W	SNL1	321347.5	divergent	-,+	YIL017C_YIL016W	320963	321451
9	332529	333758	1229	5895	YIL011W	TIR3	333143.5	divergent	-,+	YIL013C_YIL011W	332440	333723
9	334625	334761	137	149	YIL011W	TIR3	334693	directional	+,+	YIL011W_YIL010W	334533	334878
9	337152	337259	108	85	YILCdelta5	null	337205.5	divergent	-,+	YIL009C-A_YIL009W	336209	339340
9	337575	339342	1768	7032	YIL009W	FAA3	338458.5	divergent	-,+	YIL009C-A_YIL009W	336209	339340
9	342314	342446	133	115	YIL008W	URM1	342380	directional	+,+	YIL009W_YIL008W	341425	342532
9	343683	344023	341	331	YIL007C	NAS2	343853	divergent	-,+	YIL007C_YIL006W	343653	344058
9	345422	345516	95	89	YIL005W	EPS1	345469	directional	+,+	YIL006W_YIL005W	345180	345688
9	348538	348672	135	132	YIL004C	BET1	348605	divergent	-,+	YIL004C_YIL003W	348502	349118
9	348948	349038	91	68	YIL003W	CFD1	348993	divergent	-,+	YIL004C_YIL003W	348502	349118
9	353740	353877	138	102	YIL001W	null	353808.5	divergent	-,+	YIL002C_YIL001W	353428	353936
9	360539	360816	278	171	YIR003W	AIM21	360677.5	divergent	-,+	YIR002C_YIR003W	360393	360881
9	370009	370104	96	66	YIR006C	PAN1	370056.5	divergent	-,+	YIR006C_YIR007W	369905	370700
9	370420	370613	194	292	tE(UUC)I	null	370516.5	divergent	-,+	YIR006C_YIR007W	369905	370700
9	374396	374483	88	52	YIR009W	MSL1	374439.5	divergent	-,+	YIR008C_YIR009W	374303	374521
9	375195	375325	131	198	YIR010W	DSN1	375260	directional	+,+	YIR009W_YIR010W	374857	375427
9	378296	378426	131	110	YIR011C	STS1	378361	divergent	-,+	YIR011C_YIR012W	378243	378482
9	384372	384478	107	78	YIR018W	YAP5	384425	divergent	-,+	YIR017C_YIR018W	384116	384605
9	388108	388240	133	102	YIR019C	MUC1	388174	directional	-,-	YIR018C-A_YIR019C	385698	389568
9	394157	395831	1675	4106	ICR1	ICR1	394994	divergent	-,+	YIR019C_YIR021W	393672	397290
9	398577	398652	76	51	YIR021W-A	null	398614.5	NA	NA	NA	NA	NA
9	407954	408191	238	313	YIR028W	DAL4	408072.5	divergent	-,+	YIR027C_YIR028W	407639	408464
9	410445	410662	218	246	YIR028W	DAL4	410553.5	directional	+,+	YIR028W_YIR029W	410372	410803
9	415781	416036	256	164	YIR033W	MGA2	415908.5	divergent	-,+	YIR032C_YIR033W	415614	416120
5	16017	16250	234	207	YEL071W	DLD3	16133.5	directional	+,+	YEL072W_YEL071W	14415	16354
5	26546	26647	102	82	YEL067C	null	26596.5	NA	NA	NA	NA	NA
5	27090	27536	447	1898	YEL066W	HPA3	27313	directional_overlapping	+,+	YEL066W_YEL065W	27206	27656
5	33687	33870	184	304	YEL063C	CAN1	33778.5	divergent	-,+	YEL063C_YEL062W	33466	34406
5	39735	39844	110	80	YEL061C	CIN8	39789.5	directional	-,-	YEL061C_YEL060C	39537	40045
5	42039	43177	1139	2006	YEL058W	PCM1	42608	NA	NA	NA	NA	NA
5	43499	43526	28	66	YEL058W	PCM1	43512.5	NA	NA	NA	NA	NA
5	46103	46632	530	434	YEL057C	null	46367.5	divergent	-,+	YEL057C_YEL056W	45721	47167
5	51690	51836	147	163	YEL055C	POL5	51763	directional	-,-	YEL055C_YEL054C	51539	52720
5	56204	56514	311	335	YEL052W	AFG1	56359	divergent	-,+	YEL053C_YEL052W	56102	56570
5	58131	58329	199	273	YEL052W	AFG1	58230	directional	+,+	YEL052W_YEL051W	58100	58377
5	59315	59497	183	224	ARS507	null	59406	convergent	+,-	YEL051W_YEL050C	59148	59669
5	60942	61050	109	75	YEL050C	RML2	60996	divergent	-,+	YEL050C_YEL049W	60851	63727
5	62033	62099	67	59	YELWdelta1	null	62066	divergent	-,+	YEL050C_YEL049W	60851	63727
5	66847	67028	182	188	YEL047C	null	66937.5	directional	-,-	YEL047C_YEL046C	66797	67628
5	68485	68627	143	113	YEL046C	GLY1	68556	NA	NA	NA	NA	NA
5	68924	69732	809	4434	YEL044W	IES6	69328	divergent	-,+	YEL046C_YEL044W	68792	69756
5	70233	70393	161	241	YEL044W	IES6	70313	directional	+,+	YEL044W_YEL043W	70257	70477
5	73360	73590	231	260	YEL043W	null	73475	directional	+,+	YEL043W_YEL042W	73348	73770
5	77493	77936	444	2404	YEL041W	YEF1	77714.5	directional	+,+	YEL041W_YEL040W	77431	78052
5	80104	80432	329	1006	YEL038W	UTR4	80268	divergent	-,+	YEL039C_YEL038W	79977	80461
5	84799	85518	720	589	YEL035C	UTR5	85158.5	NA	NA	NA	NA	NA
5	86397	86789	393	253	YEL033W	MTC7	86593	NA	NA	NA	NA	NA
5	90031	90128	98	80	YEL031W	SPF1	90079.5	directional	+,+	YEL032W_YEL031W	89852	90257
5	97955	98114	160	166	YEL029C	BUD16	98034.5	divergent	-,+	YEL029C_YEL027W	97796	100768
5	100215	100646	432	536	tM(CAU)E	IMT4	100430.5	divergent	-,+	YEL029C_YEL027W	97796	100768
5	101593	101713	121	82	YEL026W	SNU13	101653	directional	+,+	YEL027W_YEL026W	101251	101942
5	106891	107137	247	817	YEL024W	RIP1	107014	divergent	-,+	YEL025C_YEL024W	106147	107259
5	110619	110787	169	189	YEL023C	null	110703	divergent	-,+	YEL023C_YEL022W	110552	111420
5	111145	111279	134	147	YEL022W	GEA2	111212	divergent	-,+	YEL023C_YEL022W	110552	111420
5	115937	116092	156	140	YEL021W	URA3	116014.5	directional	+,+	YEL022W_YEL021W	115800	116166
5	117611	118092	482	723	YEL020W-A	TIM9	117851.5	convergent	+,-	YEL020W-A_YEL020C	117474	118616
5	123117	123628	512	953	YEL017W	GTT3	123372.5	divergent	-,+	YEL017C-A_YEL017W	122929	123656
5	123911	124408	498	438	YEL017W	GTT3	124159.5	NA	NA	NA	NA	NA
5	124677	124731	55	35	YEL016C	NPP2	124704	convergent	+,-	YEL017W_YEL016C	124670	124736
5	128362	128482	121	181	YEL015W	EDC3	128422	directional	+,+	YEL015W_YEL013W	128284	128824
5	131427	131685	259	828	YEL012W	UBC8	131556	directional	+,+	YEL013W_YEL012W	130561	131771
5	132656	132978	323	1370	YEL012W	UBC8	132817	directional	+,+	YEL012W_YEL011W	132551	133119
5	141165	141465	301	401	YEL007W	null	141315	divergent	-,+	YEL009C_YEL007W	139763	141890
5	152798	153261	464	270	YER001W	MNN1	153029.5	divergent	-,+	YEL001C_YER001W	150977	153518
5	159151	159562	412	1004	YER004W	FMP52	159356.5	divergent	-,+	YER003C_YER004W	159117	159578
5	160265	160509	245	564	YER004W	FMP52	160387	directional	+,+	YER004W_YER005W	160274	160548
5	162459	162621	163	183	YER005W	YND1	162540	directional	+,+	YER005W_YER006W	162441	162721
5	171918	172040	123	92	YER009W	NTF2	171979	divergent	-,+	YER008C_YER009W	171817	172113
5	174565	175076	512	1908	YER011W	TIR1	174820.5	divergent	-,+	YER010C_YER011W	173337	175246
5	177654	177736	83	49	YER012W	PRE1	177695	directional	+,+	YER011W_YER012W	176011	177833
5	178603	178711	109	89	YER013W	PRP22	178657	directional	+,+	YER012W_YER013W	178430	178839
5	182369	182544	176	425	YER014W	HEM14	182456.5	directional_overlapping	+,+	YER013W_YER014W	182277	182598
5	184249	184486	238	361	YER014C-A	BUD25	184367.5	NA	NA	NA	NA	NA
5	188058	188268	211	330	YER016W	BIM1	188163	directional_overlapping	+,+	YER015W_YER016W	186774	188275
5	191897	192347	451	353	YER018C	SPC25	192122	NA	NA	NA	NA	NA
5	192648	192836	189	181	YER019W	ISC1	192742	divergent	-,+	YER018C_YER019W	192623	192795
5	194575	195093	519	1777	YER019C-A	SBH2	194834	divergent	-,+	YER019C-A_YER020W	194538	195166
5	196685	196901	217	409	YER021W	RPN3	196793	directional	+,+	YER020W_YER021W	196516	196946
5	198644	198753	110	86	YER022W	SRB4	198698.5	directional	+,+	YER021W_YER022W	198518	198810
5	200887	201035	149	178	YER022W	SRB4	200961	directional	+,+	YER022W_YER023W	200874	201074
5	201870	202148	279	1287	YER023W	PRO3	202009	directional	+,+	YER023W_YER024W	201935	202190
5	204981	205193	213	286	YER024W	YAT2	205087	directional	+,+	YER024W_YER025W	204962	205249
5	208562	208784	223	374	YER026C	CHO1	208673	directional	-,-	YER026C_YER027C	208473	208977
5	210321	210499	179	258	YER027C	GAL83	210410	directional	-,-	YER027C_YER028C	210231	210690
5	211618	211807	190	218	YER028C	MIG3	211712.5	NA	NA	NA	NA	NA
5	212028	212522	495	386	ARS512	null	212275	directional	-,-	YER028C_YER029C	211875	212585
5	213203	213455	253	495	YER030W	CHZ1	213329	divergent	-,+	YER029C_YER030W	213176	213435
5	214793	214991	199	384	YER031C	YPT31	214892	divergent	-,+	YER031C_YER032W	214746	215061
5	221551	221829	279	242	YER034W	null	221690	divergent	-,+	YER033C_YER034W	221286	221844
5	222311	222609	299	503	YER034W	null	222460	directional	+,+	YER034W_YER035W	222402	222637
5	223091	223291	201	197	YER035W	EDC2	223191	convergent	+,-	YER035W_YER036C	223075	223365
5	225333	225827	495	2127	YER037W	PHM8	225580	divergent	-,+	YER036C_YER037W	225198	225887
5	228263	228432	170	320	YER038C	KRE29	228347.5	directional	-,-	YER038C_YER039C	228251	228454
5	229499	229717	219	947	YER039C-A	null	229608	divergent	-,+	YER039C-A_YER040W	229480	229793
5	234684	234768	85	75	YER041W	YEN1	234726	NA	NA	NA	NA	NA
5	237184	237482	299	947	YER043C	SAH1	237333	directional	-,-	YER043C_YER044C	237118	237568
5	238094	238368	275	1601	YER044C	ERG28	238231	directional	-,-	YER044C_YER044C-A	238015	238458
5	239807	239950	144	121	YER044C-A	MEI4	239878.5	directional	-,-	YER044C-A_YER045C	239773	240030
5	241799	243053	1255	1659	YER046W	SPO73	242426	divergent	-,+	YER045C_YER046W	241500	243178
5	246723	246873	151	140	YER048C	CAJ1	246798	directional	-,-	YER047C_YER048C	246502	246980
5	248272	248446	175	149	YER048C	CAJ1	248359	divergent	-,+	YER048C_YER048W-A	248156	250716
5	249822	249906	85	72	YERCsigma1	null	249864	divergent	-,+	YER048C_YER048W-A	248156	250716
5	250288	250612	325	222	tQ(UUG)E1	null	250450	divergent	-,+	YER048C_YER048W-A	248156	250716
5	251423	251553	131	185	YER049W	TPA1	251488	directional	+,+	YER048W-A_YER049W	251001	251726
5	254433	254593	161	262	YER050C	RSM18	254513	divergent	-,+	YER050C_YER051W	254386	254654
5	258173	258299	127	96	ARS513	null	258236	directional	-,-	YER052C_YER053C	257957	258735
5	260146	260382	237	168	YER053C	PIC2	260264	directional	-,-	YER053C_YER053C-A	259638	260931
5	261606	261740	135	69	YER054C	GIP2	261673	directional	-,-	YER053C-A_YER054C	261045	262050
5	264271	264708	438	1109	YER055C	HIS1	264489.5	directional	-,-	YER054C_YER055C	263697	264890
5	266070	266225	156	112	YER055C	HIS1	266147.5	directional	-,-	YER055C_YER056C	265784	266510
5	268351	268728	378	824	YER056C	FCY2	268539.5	directional	-,-	YER056C_YER056C-A	268112	269420
5	271608	271723	116	119	YER058W	PET117	271665.5	divergent	-,+	YER057C_YER058W	271124	271765
5	272304	272352	49	53	YER058W	PET117	272328	directional	+,+	YER058W_YER059W	272089	272621
5	280821	281491	671	823	YER062C	HOR2	281156	divergent	-,+	YER062C_YER063W	280680	281707
5	284513	284953	441	509	YER065C	ICL1	284733	directional	-,-	YER064C_YER065C	284220	285238
5	287180	287336	157	126	ARS514	null	287258	divergent	-,+	YER065C_YER066W	286912	290239
5	291596	291825	230	313	YER067W	null	291710.5	directional	+,+	YER066W_YER067W	290797	292063
5	292666	292927	262	1498	YER067W	null	292796.5	directional	+,+	YER067W_YER068W	292549	293047
5	295077	295307	231	269	YER069W	ARG5%2C6	295192	directional	+,+	YER068W_YER069W	294811	295407
5	298421	298630	210	256	YER070W	RNR1	298525.5	directional	+,+	YER069W_YER070W	297999	298947
5	303445	303819	374	412	YER073W	ALD5	303632	directional	+,+	YER072W_YER073W	303193	304026
5	311442	312025	584	1180	tA(UGC)E	null	311733.5	directional	-,-	YER075C_YER076C	311195	312585
5	316615	316756	142	130	ARS515	null	316685.5	directional	-,-	YER077C_YER078C	316596	316802
5	318481	318851	371	2042	YER079W	null	318666	NA	NA	NA	NA	NA
5	319748	319893	146	174	YER080W	AIM9	319820.5	directional	+,+	YER079W_YER080W	319548	319958
5	321931	322532	602	628	SRG1	SRG1	322231.5	directional	+,+	YER080W_YER081W	321842	322681
5	326025	326196	172	209	YER083C	GET2	326110.5	directional	-,-	YER082C_YER083C	325932	326169
5	327064	327239	176	264	YER083C	GET2	327151.5	directional	-,-	YER083C_YER085C	327027	327614
5	328168	328408	241	566	YER085C	null	328288	divergent	-,+	YER085C_YER086W	328136	328472
5	332939	333075	137	129	YER088C	DOT6	333007	directional	-,-	YER087C-B_YER088C	332826	333171
5	334575	334640	66	28	YER088C	DOT6	334607.5	NA	NA	NA	NA	NA
5	335426	336269	844	2395	YER089C	PTC2	335847.5	directional	-,-	YER088C_YER089C	335184	335941
5	337650	337853	204	399	YER090W	TRP2	337751.5	divergent	-,+	YER089C_YER090W	337336	337944
5	342386	342726	341	436	YER092W	IES5	342556	divergent	-,+	YER091C_YER092W	342163	342850
5	349466	349925	460	1400	YER095W	RAD51	349695.5	divergent	-,+	YER094C_YER095W	349342	349975
5	351355	351463	109	94	YER095W	RAD51	351409	directional	+,+	YER095W_YER096W	351178	351693
5	355022	355199	178	169	tE(UUC)E2	null	355110.5	directional	+,+	YER096W_YER098W	353232	355461
5	359136	359510	375	592	YER100W	UBC6	359323	divergent	-,+	YER099C_YER100W	359057	359557
5	362254	362449	196	181	YER102W	RPS8B	362351.5	divergent	-,+	YER101C_YER102W	361790	362728
5	364198	364347	150	112	YER103W	SSA4	364272.5	directional	+,+	YER102W_YER103W	363698	364584
5	372067	372274	208	315	YER106W	MAM1	372170.5	divergent	-,+	YER105C_YER106W	372009	372321
5	374760	374934	175	192	YER107C	GLE2	374847	directional	-,-	YER107C_YER109C	374541	375210
5	377769	378606	838	1526	YER109C	FLO8	378187.5	directional	-,-	YER109C_YER110C	377610	378757
5	382348	382472	125	164	YER111C	SWI4	382410	directional	-,-	YER110C_YER111C	382099	382590
5	386871	387123	253	258	YER112W	LSM4	386997	divergent	-,+	YER111C_YER112W	385872	387227
5	394059	394225	167	176	YER115C	SPR6	394142	directional	-,-	YER114C_YER115C	393708	394287
5	399251	399442	192	481	YER119C	AVT6	399346.5	directional	-,-	YER118C_YER119C	399051	399491
5	400836	401107	272	1077	YER119C	AVT6	400971.5	divergent	-,+	YER119C_YER120W	400838	401130
5	402146	402221	76	44	YER121W	null	402183.5	directional	+,+	YER120W_YER121W	401865	402370
5	404400	404626	227	643	YER122C	GLO3	404513	divergent	-,+	YER122C_YER123W	404348	404808
5	406458	406539	82	61	YER123W	YCK3	406498.5	convergent	+,-	YER123W_YER124C	406383	407337
5	406813	406925	113	71	ARS517	null	406869	convergent	+,-	YER123W_YER124C	406383	407337
5	409400	409675	276	1531	YER124C	DSE1	409537.5	divergent	-,+	YER124C_YER125W	409059	410184
5	414248	414465	218	792	YER127W	LCP5	414356.5	divergent	-,+	YER126C_YER127W	414175	414476
5	415652	415851	200	352	YER128W	null	415751.5	directional	+,+	YER127W_YER128W	415550	415854
5	416532	416754	223	829	YER128W	null	416643	directional	+,+	YER128W_YER129W	416466	417276
5	422597	422781	185	179	YER130C	null	422689	divergent	-,+	YER130C_YER131W	422442	423586
5	423183	423234	52	46	YER131W	RPS26B	423208.5	divergent	-,+	YER130C_YER131W	422442	423586
5	430866	431363	498	528	YERCdelta14	null	431114.5	divergent	-,+	YER132C_YER133W	430445	432490
5	432248	432426	179	259	YER133W	GLC7	432337	divergent	-,+	YER132C_YER133W	430445	432490
5	432847	433063	217	262	YER133W	GLC7	432955	NA	NA	NA	NA	NA
5	435652	435740	89	94	tK(CUU)E2	null	435696	convergent	+,-	YER133W_YER134C	433954	437262
5	438966	439423	458	578	ARS518	null	439194.5	divergent	-,+	YER134C_YER136W	437799	439611
5	442085	442527	443	385	ARS519	null	442306	directional_overlapping	-,-	YER137C_YER138C	441815	443751
5	451357	451557	201	286	YER140W	null	451457	divergent	-,+	YER139C_YER140W	451238	451559
5	453111	453393	283	1276	YER140W	null	453252	directional	+,+	YER140W_YER141W	453230	453453
5	456079	456264	186	326	YER142C	MAG1	456171.5	divergent	-,+	YER142C_YER143W	456031	456313
5	460295	460448	154	127	YER144C	UBP5	460371.5	directional	-,-	YER144C_YER145C	460218	460520
5	460989	461122	134	135	YER145C	FTR1	461055.5	NA	NA	NA	NA	NA
5	461461	462542	1082	3620	YER145C	FTR1	462001.5	divergent	-,+	YER145C_YER146W	461735	462579
5	462844	463634	791	718	YER147C	SCC4	463239	NA	NA	NA	NA	NA
5	464931	465052	122	93	YER147C	SCC4	464991.5	divergent	-,+	YER147C_YER148W	464837	465297
5	467556	468169	614	1124	YER149C	PEA2	467862.5	divergent	-,+	YER149C_YER150W	467465	468364
5	472519	472845	327	547	YER152C	null	472682	NA	NA	NA	NA	NA
5	473970	474980	1011	3153	YER152C	null	474475	NA	NA	NA	NA	NA
5	482956	483302	347	891	YER156C	null	483129	directional	-,-	YER155C_YER156C	482843	483319
5	484331	484758	428	1368	YER156C	null	484544.5	divergent	-,+	YER156C_YER157W	484336	484782
5	490890	491805	916	2857	YER159C	BUR6	491347.5	directional	-,-	YER158C_YER159C	490573	491524
5	503838	504020	183	237	YER163C	null	503929	divergent	-,+	YER163C_YER164W	503777	505386
5	509950	510126	177	129	YER164W	CHD1	510038	directional	+,+	YER164W_YER165W	509793	510367
5	512277	512417	141	136	YER165W	PAB1	512347	directional	+,+	YER165W_YER166W	512101	512738
5	517620	517783	164	161	YER166W	DNF1	517701.5	directional	+,+	YER166W_YER167W	517454	518210
5	522717	523120	404	992	YER168C	CCA1	522918.5	divergent	-,+	YER168C_YER169W	522664	523363
5	525747	525923	177	117	YER169W	RPH1	525835	directional	+,+	YER169W_YER170W	525754	525968
5	526454	526500	47	51	YER170W	ADK2	526477	NA	NA	NA	NA	NA
5	526783	526959	177	180	YER171W	RAD3	526871	directional	+,+	YER170W_YER171W	526646	527076
5	536103	536146	44	48	YER172C	BRR2	536124.5	divergent	-,+	YER172C_YER173W	536016	536294
5	541463	541623	161	174	YER176W	ECM32	541543	directional	+,+	YER175W-A_YER176W	540809	541684
5	545055	545555	501	330	YER176W	ECM32	545305	directional	+,+	YER176W_YER177W	545050	545605
5	546537	546741	205	298	YER178W	PDA1	546639	directional	+,+	YER177W_YER178W	546409	546811
5	551200	551289	90	69	tI(AAU)E2	null	551244.5	divergent	-,+	YER180C-A_YER182W	551117	552519
5	559140	559290	151	117	YER185W	PUG1	559215	divergent	-,+	YER184C_YER185W	558675	559448
5	560530	560618	89	73	YER185W	PUG1	560574	convergent	+,-	YER185W_YER186C	560360	561699
5	570327	570363	37	53	TEL05R	null	570345	divergent_overlapping	-,+	YER188C-A_YER189W	569902	571149
6	4150	4188	39	40	TEL06L	null	4169	divergent_overlapping	-,+	YFL064C_YFL062W	3846	6425
6	16496	16721	226	317	YFL055W	AGP3	16608.5	divergent	-,+	YFL056C_YFL055W	15431	17003
6	19662	19764	103	56	YFL055W	AGP3	19713	convergent	+,-	YFL055W_YFL054C	18680	20846
6	27467	28205	739	782	YFL052W	null	27836	directional	+,+	YFL053W_YFL052W	25198	28231
6	30826	31591	766	2269	YFL051C	null	31208.5	directional	-,-	YFL051C_YFL050C	30540	33271
6	32050	32312	263	383	ARS601	ARS601	32181	directional	-,-	YFL051C_YFL050C	30540	33271
6	36054	36250	197	373	YFL050C	ALR2	36152	divergent	-,+	YFL050C_YFL049W	35848	36802
6	36555	36800	246	746	YFL049W	SWP82	36677.5	divergent	-,+	YFL050C_YFL049W	35848	36802
6	40231	40420	190	248	YFL047W	RGD2	40325.5	divergent	-,+	YFL048C_YFL047W	40180	40420
6	42650	42744	95	72	YFL046W	FMP32	42697	directional	+,+	YFL047W_YFL046W	42565	42814
6	44477	44706	230	441	YFL044C	OTU1	44591.5	directional	-,-	YFL045C_YFL044C	44392	44654
6	45644	45736	93	67	YFL042C	null	45690	directional	-,-	YFL044C_YFL042C	45560	45719
6	47723	48024	302	269	YFL042C	null	47873.5	divergent	-,+	YFL042C_YFL041W-A	47744	48733
6	48467	48550	84	49	YFL041W-A	null	48508.5	divergent	-,+	YFL042C_YFL041W-A	47744	48733
6	48894	49162	269	861	YFL041W	FET5	49028	directional	+,+	YFL041W-A_YFL041W	48925	49138
6	51145	51267	123	90	YFL040W	null	51206	directional	+,+	YFL041W_YFL040W	51007	51349
6	54474	54595	121	157	YFL039C	ACT1	54534.5	NA	NA	NA	NA	NA
6	54892	55320	429	591	YFL038C	YPT1	55106	directional	-,-	YFL039C_YFL038C	54695	55364
6	56068	56269	202	617	YFL037W	TUB2	56168.5	divergent	-,+	YFL038C_YFL037W	55985	56334
6	57939	58406	468	301	RUF21	RUF21	58172.5	directional	+,+	YFL037W_YFL036W	57708	58780
6	64127	64173	47	47	YFL034C-A	RPL22B	64150	directional	-,-	YFL034C-B_YFL034C-A	63992	64241
6	65036	65259	223	175	YFL034C-A	RPL22B	65147.5	divergent	-,+	YFL034C-A_YFL034W	64931	65474
6	73857	73918	62	99	YFL033C	RIM15	73887.5	NA	NA	NA	NA	NA
6	74599	75056	458	3343	YFL031W	HAC1	74827.5	divergent	-,+	YFL033C_YFL031W	74425	75176
6	76215	76773	559	1204	YFL030W	AGX1	76494	directional	+,+	YFL031W_YFL030W	76145	76828
6	80275	80407	133	101	YFL027C	GYP8	80341	directional	-,-	YFL028C_YFL027C	80211	80416
6	82228	82369	142	127	YFL026W	STE2	82298.5	divergent	-,+	YFL027C_YFL026W	81910	82577
6	87363	87481	119	99	YFL025C	BST1	87422	directional	-,-	YFL025C_YFL024C	87232	87844
6	90405	90490	86	84	YFL024C	EPL1	90447.5	divergent	-,+	YFL024C_YFL023W	90343	90983
6	90727	90828	102	57	YFL023W	BUD27	90777.5	divergent	-,+	YFL024C_YFL023W	90343	90983
6	95110	96284	1175	10255	YFL021W	GAT1	95697	divergent	-,+	YFL022C_YFL021W	95008	95963
6	98852	98981	130	90	YFL020C	PAU5	98916.5	convergent	+,-	YFL021W_YFL020C	97496	99224
6	103242	103654	413	261	YFL017W-A	SMX2	103448	divergent	-,+	YFL018C_YFL017W-A	103121	103692
6	106306	106871	566	855	YFL016C	MDJ1	106588.5	divergent	-,+	YFL016C_YFL014W	106230	107249
6	107878	107951	74	42	YFL013C	IES1	107914.5	NA	NA	NA	NA	NA
6	110040	110179	140	93	YFL013C	IES1	110109.5	divergent	-,+	YFL013C_YFL012W	109924	110640
